candidate_id,file,function,error_line,candidate_type,severity,evidence_level,evidence_score,matched_protocol_ids,required_actions,has_exception_hints,exception_hints,released_by_wrapper_possible,ownership_transfer_possible,manual_verdict,manual_confidence,manual_review_source,manual_confirmed_exception,manual_exception_type,manual_score_adjustment,manual_reason,manual_next_action,manual_validation_hint,score_explanation,missing_evidence,final_return_expr
candidate_613b0156bbf1,fs/f2fs/data.c,prepare_write_begin,3481,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.page.get.put""]","[""f2fs_put_page""]",true,"[{""type"": ""released_by_wrapper"", ""protocol_id"": ""f2fs.page.get.put"", ""function"": ""f2fs_put_dnode"", ""resource_kind"": ""f2fs_page"", ""confidence"": ""high""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_page"", ""resource_expr"": ""ipage"", ""line"": 3457, ""reason"": ""resource passed to function that may retain ownership"", ""confidence"": ""low"", ""call"": ""set_new_dnode(&dn, inode, ipage, ipage, 0)"", ""protocol_id"": ""f2fs.page.get.put""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_page"", ""resource_expr"": ""ipage"", ""line"": 3461, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_do_read_inline_data(page, ipage)"", ""protocol_id"": ""f2fs.page.get.put""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_page"", ""resource_expr"": ""ipage"", ""line"": 3464, ""reason"": ""resource passed to function that may retain ownership"", ""confidence"": ""low"", ""call"": ""set_page_private_inline(ipage)"", ""protocol_id"": ""f2fs.page.get.put""}]",true,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_c2043e8ad00e,fs/f2fs/dir.c,f2fs_find_entry,413,error_swallowed,P2,E0_STATIC_RULE_ONLY,20,[],[],false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""P2 severity +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",NULL
candidate_c12d689ce1e2,fs/f2fs/file.c,__read_out_blkaddrs,1174,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.dnode.get.put""]","[""f2fs_put_dnode""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_dnode"", ""resource_expr"": ""dn"", ""line"": 1173, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_get_dnode_of_data(&dn, off, LOOKUP_NODE_RA)"", ""protocol_id"": ""f2fs.dnode.get.put""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_9f687a81b81c,fs/f2fs/file.c,__read_out_blkaddrs,1176,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.dnode.get.put""]","[""f2fs_put_dnode""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_dnode"", ""resource_expr"": ""dn"", ""line"": 1173, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_get_dnode_of_data(&dn, off, LOOKUP_NODE_RA)"", ""protocol_id"": ""f2fs.dnode.get.put""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_be56c8af4c2c,fs/f2fs/file.c,__read_out_blkaddrs,1177,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.dnode.get.put""]","[""f2fs_put_dnode""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_dnode"", ""resource_expr"": ""dn"", ""line"": 1173, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_get_dnode_of_data(&dn, off, LOOKUP_NODE_RA)"", ""protocol_id"": ""f2fs.dnode.get.put""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-ENOENT
candidate_937b56f13c5b,fs/f2fs/file.c,f2fs_do_truncate_blocks,697,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.dnode.get.put""]","[""f2fs_put_dnode""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_dnode"", ""resource_expr"": ""dn"", ""line"": 694, ""reason"": ""resource passed to function that may retain ownership"", ""confidence"": ""low"", ""call"": ""set_new_dnode(&dn, inode, ipage, NULL, 0)"", ""protocol_id"": ""f2fs.dnode.get.put""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_dnode"", ""resource_expr"": ""dn"", ""line"": 695, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_get_dnode_of_data(&dn, free_from, LOOKUP_NODE_RA)"", ""protocol_id"": ""f2fs.dnode.get.put""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_f004905ce4d3,fs/f2fs/file.c,f2fs_seek_block,448,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.dnode.get.put""]","[""f2fs_put_dnode""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_dnode"", ""resource_expr"": ""dn"", ""line"": 447, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_get_dnode_of_data(&dn, pgofs, LOOKUP_NODE)"", ""protocol_id"": ""f2fs.dnode.get.put""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-ENXIO
candidate_59661f1c0e95,fs/f2fs/inline.c,f2fs_add_inline_entry,637,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.page.get.put""]","[""f2fs_put_page""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_page"", ""resource_expr"": ""ipage"", ""line"": 631, ""reason"": ""resource passed to function that may retain ownership"", ""confidence"": ""low"", ""call"": ""inline_data_addr(dir, ipage)"", ""protocol_id"": ""f2fs.page.get.put""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_page"", ""resource_expr"": ""ipage"", ""line"": 636, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""do_convert_inline_dir(dir, ipage, inline_dentry)"", ""protocol_id"": ""f2fs.page.get.put""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_8e07a0250c29,fs/f2fs/namei.c,__f2fs_tmpfile,880,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.operation.lock.unlock""]","[""f2fs_unlock_op""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_op_lock"", ""resource_expr"": ""sbi"", ""line"": 878, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_lock_op(sbi)"", ""protocol_id"": ""f2fs.operation.lock.unlock""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_op_lock"", ""resource_expr"": ""sbi"", ""line"": 879, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_acquire_orphan_inode(sbi)"", ""protocol_id"": ""f2fs.operation.lock.unlock""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_7610746ad4f0,fs/f2fs/namei.c,__f2fs_tmpfile,884,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.operation.lock.unlock""]","[""f2fs_unlock_op""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_op_lock"", ""resource_expr"": ""sbi"", ""line"": 878, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_lock_op(sbi)"", ""protocol_id"": ""f2fs.operation.lock.unlock""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_op_lock"", ""resource_expr"": ""sbi"", ""line"": 879, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_acquire_orphan_inode(sbi)"", ""protocol_id"": ""f2fs.operation.lock.unlock""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_bba5f8c22400,fs/f2fs/namei.c,f2fs_create,378,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.operation.lock.unlock""]","[""f2fs_unlock_op""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_op_lock"", ""resource_expr"": ""sbi"", ""line"": 376, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_lock_op(sbi)"", ""protocol_id"": ""f2fs.operation.lock.unlock""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_420fd2d6ad97,fs/f2fs/namei.c,f2fs_lookup,535,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.filename.setup.free""]","[""f2fs_free_filename""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_filename"", ""resource_expr"": ""fname"", ""line"": 533, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_prepare_lookup(dir, dentry, &fname)"", ""protocol_id"": ""f2fs.filename.setup.free""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",NULL
candidate_fe7926432ab6,fs/f2fs/namei.c,f2fs_lookup,581,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.inode.iget.iput""]","[""iput""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_inode_ref"", ""resource_expr"": ""inode"", ""line"": 566, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_has_inline_dots(inode)"", ""protocol_id"": ""f2fs.inode.iget.iput""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_inode_ref"", ""resource_expr"": ""inode"", ""line"": 567, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""__recover_dot_dentries(inode, dir->i_ino)"", ""protocol_id"": ""f2fs.inode.iget.iput""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_inode_ref"", ""resource_expr"": ""inode"", ""line"": 572, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""S_ISDIR(inode->i_mode)"", ""protocol_id"": ""f2fs.inode.iget.iput""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_inode_ref"", ""resource_expr"": ""inode"", ""line"": 573, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""fscrypt_has_permitted_context(dir, inode)"", ""protocol_id"": ""f2fs.inode.iget.iput""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_inode_ref"", ""resource_expr"": ""inode"", ""line"": 574, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""F2FS_I_SB(inode)"", ""protocol_id"": ""f2fs.inode.iget.iput""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",NULL
candidate_5a76e6a97425,fs/f2fs/namei.c,f2fs_mkdir,781,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.operation.lock.unlock""]","[""f2fs_unlock_op""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_op_lock"", ""resource_expr"": ""sbi"", ""line"": 779, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_lock_op(sbi)"", ""protocol_id"": ""f2fs.operation.lock.unlock""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_708c46e1ae7e,fs/f2fs/namei.c,f2fs_mknod,835,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.operation.lock.unlock""]","[""f2fs_unlock_op""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_op_lock"", ""resource_expr"": ""sbi"", ""line"": 833, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_lock_op(sbi)"", ""protocol_id"": ""f2fs.operation.lock.unlock""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_0d9447b7443a,fs/f2fs/namei.c,f2fs_new_inode,254,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.nid.alloc.done_or_failed""]","[""f2fs_alloc_nid_failed""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_nid_reservation"", ""resource_expr"": ""ino"", ""line"": 235, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_alloc_nid(sbi, &ino)"", ""protocol_id"": ""f2fs.nid.alloc.done_or_failed""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_nid_reservation"", ""resource_expr"": ""ino"", ""line"": 244, ""reason"": ""resource assigned into a struct field before the error path"", ""confidence"": ""low"", ""protocol_id"": ""f2fs.nid.alloc.done_or_failed""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(err)
candidate_29a5cf712423,fs/f2fs/namei.c,f2fs_new_inode,267,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.nid.alloc.done_or_failed""]","[""f2fs_alloc_nid_failed""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_nid_reservation"", ""resource_expr"": ""ino"", ""line"": 235, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_alloc_nid(sbi, &ino)"", ""protocol_id"": ""f2fs.nid.alloc.done_or_failed""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_nid_reservation"", ""resource_expr"": ""ino"", ""line"": 244, ""reason"": ""resource assigned into a struct field before the error path"", ""confidence"": ""low"", ""protocol_id"": ""f2fs.nid.alloc.done_or_failed""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(err)
candidate_d890a89560ae,fs/f2fs/namei.c,f2fs_new_inode,271,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.nid.alloc.done_or_failed""]","[""f2fs_alloc_nid_failed""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_nid_reservation"", ""resource_expr"": ""ino"", ""line"": 235, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_alloc_nid(sbi, &ino)"", ""protocol_id"": ""f2fs.nid.alloc.done_or_failed""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_nid_reservation"", ""resource_expr"": ""ino"", ""line"": 244, ""reason"": ""resource assigned into a struct field before the error path"", ""confidence"": ""low"", ""protocol_id"": ""f2fs.nid.alloc.done_or_failed""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(err)
candidate_44877a33d1b0,fs/f2fs/namei.c,f2fs_symlink,711,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.operation.lock.unlock""]","[""f2fs_unlock_op""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_op_lock"", ""resource_expr"": ""sbi"", ""line"": 709, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_lock_op(sbi)"", ""protocol_id"": ""f2fs.operation.lock.unlock""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_69170af23db5,fs/f2fs/segment.c,__f2fs_commit_atomic_write,316,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.dnode.get.put""]","[""f2fs_put_dnode""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_dnode"", ""resource_expr"": ""dn"", ""line"": 315, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_get_dnode_of_data(&dn, off, LOOKUP_NODE_RA)"", ""protocol_id"": ""f2fs.dnode.get.put""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_e0b74e733947,fs/f2fs/segment.c,__f2fs_commit_atomic_write,318,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.dnode.get.put""]","[""f2fs_put_dnode""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_dnode"", ""resource_expr"": ""dn"", ""line"": 315, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_get_dnode_of_data(&dn, off, LOOKUP_NODE_RA)"", ""protocol_id"": ""f2fs.dnode.get.put""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_f7495fdea144,fs/f2fs/segment.c,__f2fs_commit_atomic_write,320,missing_cleanup,P3,E2_API_PROTOCOL_SUPPORTED,20,"[""f2fs.dnode.get.put""]","[""f2fs_put_dnode""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""f2fs_dnode"", ""resource_expr"": ""dn"", ""line"": 315, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""f2fs_get_dnode_of_data(&dn, off, LOOKUP_NODE_RA)"", ""protocol_id"": ""f2fs.dnode.get.put""}]",false,true,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
