candidate_id,file,function,error_line,candidate_type,severity,evidence_level,evidence_score,historical_fix_ids,fixed_versions,matched_protocol_ids,required_actions,has_exception_hints,exception_hints,released_by_wrapper_possible,ownership_transfer_possible,manual_verdict,manual_confidence,manual_review_source,manual_confirmed_exception,manual_exception_type,manual_score_adjustment,manual_reason,manual_next_action,manual_validation_hint,score_explanation,missing_evidence,final_return_expr
candidate_4ae3ae3bbc54,fs/btrfs/extent_map.c,btrfs_drop_extent_map_range,909,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",unknown
candidate_d17d5d2060e4,fs/btrfs/extent_map.c,btrfs_drop_extent_map_range,909,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",unknown
candidate_5517b8415ec6,fs/btrfs/extent_map.c,split_extent_map,1053,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_80d327539f24,fs/btrfs/extent_map.c,split_extent_map,1061,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free"", ""memory.slab.alloc.free""]","[""kfree"", ""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_d83c951036c3,fs/btrfs/extent_map.c,split_extent_map,1061,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free"", ""memory.slab.alloc.free""]","[""kfree"", ""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_d0a6d41c1848,fs/btrfs/file.c,btrfs_zero_range,2786,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_36f3bcb70f8e,fs/btrfs/file.c,btrfs_zero_range,2817,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_033179f8c642,fs/btrfs/inode.c,btrfs_encoded_read,9393,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_440ec5dc9bbb,fs/btrfs/inode.c,btrfs_find_new_delalloc_bytes,2679,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_7b57bd3e676b,fs/btrfs/inode.c,btrfs_get_extent,6884,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_3af7333ba5d1,fs/btrfs/inode.c,btrfs_get_extent,6903,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_0248fc1b85a3,fs/btrfs/inode.c,btrfs_get_extent,6903,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_990310ddfdf9,fs/btrfs/inode.c,btrfs_get_extent,6906,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_5ecca91286e9,fs/btrfs/inode.c,btrfs_get_extent,6906,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_1a63fd9b2518,fs/btrfs/inode.c,btrfs_get_extent,6916,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_d5b53e26031b,fs/btrfs/inode.c,btrfs_get_extent,6916,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_71320d092971,fs/btrfs/inode.c,btrfs_get_extent,6934,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_e63a0a888fcd,fs/btrfs/inode.c,btrfs_get_extent,6934,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_e06be14101c1,fs/btrfs/inode.c,btrfs_get_extent,6949,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_3daa92968bff,fs/btrfs/inode.c,btrfs_get_extent,6949,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_ecfb75746ac8,fs/btrfs/inode.c,btrfs_get_extent,6953,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_96034340d866,fs/btrfs/inode.c,btrfs_get_extent,6953,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_811456669435,fs/btrfs/inode.c,btrfs_get_extent,6955,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_58b48678cec5,fs/btrfs/inode.c,btrfs_get_extent,6955,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_7210508f22eb,fs/btrfs/inode.c,btrfs_get_extent,6961,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_b0320cea1e04,fs/btrfs/inode.c,btrfs_get_extent,6961,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_80a6d1753b14,fs/btrfs/inode.c,btrfs_get_extent,6964,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_37d9a4bb6e46,fs/btrfs/inode.c,btrfs_get_extent,6964,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_3a60b75c4be0,fs/btrfs/ioctl.c,btrfs_ioctl_start_sync,3107,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",PTR_ERR(trans)
candidate_2e64fc04a1e0,fs/btrfs/qgroup.c,btrfs_qgroup_trace_subtree_after_cow,4859,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_e3db9c234190,fs/btrfs/relocation.c,get_tree_block_key,2430,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-EIO
candidate_852d38f0d817,fs/btrfs/relocation.c,prepare_to_relocate,3498,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_0c483bebefa9,fs/btrfs/relocation.c,prepare_to_relocate,3505,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",PTR_ERR(trans)
candidate_a66bc0550b10,fs/btrfs/scrub.c,init_scrub_stripe,276,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",-ENOMEM
candidate_63aec7ea8446,fs/btrfs/transaction.c,btrfs_attach_transaction_barrier,883,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ERR_PTR(ret)
candidate_c8da1333dd7a,fs/btrfs/tree-log.c,walk_down_log_tree,2643,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free""]","[""kfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_cc32898baebe,fs/btrfs/tree-mod-log.c,btrfs_tree_mod_log_eb_copy,600,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_e323e131907e,fs/btrfs/tree-mod-log.c,btrfs_tree_mod_log_eb_copy,600,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_a32eb06f96ea,fs/btrfs/tree-mod-log.c,btrfs_tree_mod_log_eb_copy,607,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,60,,,"[""memory.slab.alloc.free"", ""memory.kv.alloc.free"", ""memory.slab.alloc.free"", ""memory.kv.alloc.free""]","[""kfree"", ""kvfree"", ""kfree"", ""kvfree""]",false,[],false,false,,,,,,0,,,,"[""E0 static rule base +10"", ""E2 API protocol support without exception hints +30"", ""P2 severity +10"", ""buffer_head or memory protocol violation without exception hints +10""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
